evaporation_from_vegetation_transpiration_sum,soil_temperature_level_1,surface_net_solar_radiation_sum,temperature_2m,total_precipitation_sum,ndvi
9.31E-10,308.2181816,1.75E+07,304.1710955,0.002353207,0.263411459
0,307.4059525,1.82E+07,302.9179897,4.28E-04,0.263448481
1.86E-09,308.3938643,1.86E+07,304.1001911,9.45E-04,0.263485502
0,308.9221764,1.90E+07,305.0066039,1.17E-04,0.263522523
0,309.9359652,2.01E+07,306.3084215,1.57E-06,0.263559544
1.86E-09,310.1437626,1.94E+07,306.1046028,3.97E-05,0.263596565
1.86E-09,308.882808,1.65E+07,304.8706932,0.002192426,0.263633586
9.31E-10,308.1599738,1.58E+07,305.3353888,9.67E-04,0.263670608
0,308.6847305,1.68E+07,305.3219503,0.001433895,0.263707629
1.86E-09,307.4617367,1.35E+07,303.7850278,0.009110752,0.26374465
0,303.5436993,7326522.625,300.5573069,0.033066569,0.263781671
0,301.1629391,4256509.125,299.1694565,0.04321957,0.263818692
9.31E-10,302.9095084,1.21E+07,301.6957417,0.004206436,0.263855714
9.31E-10,303.6066551,1.31E+07,301.9245987,0.009827387,0.263892735
0,303.9647929,1.43E+07,302.4725978,0.015493063,0.263929756
0,304.8031788,1.58E+07,303.6390368,0.001795062,0.263966777
0,305.0558478,1.47E+07,304.4003353,6.77E-04,0.264003798
9.31E-10,305.8164158,1.82E+07,304.9140186,0.001987343,0.26404082
1.86E-09,305.042738,1.64E+07,303.9734325,0.001880333,0.264077841
9.31E-10,305.614734,1.83E+07,304.416584,8.55E-04,0.264114862
9.31E-10,302.3345299,5459080.25,300.9854806,0.009426186,0.264151883
9.31E-10,304.5036201,1.72E+07,303.6828423,0.001569733,0.264188904
9.31E-10,305.6033878,1.86E+07,304.7755394,2.32E-04,0.264225926
0,305.7067776,1.74E+07,304.4163183,0.001399752,0.264262947
0,306.0000064,1.84E+07,305.0003096,1.50E-04,0.264299968
0,306.0472514,1.70E+07,305.3332831,0.001024878,0.264336989
9.31E-10,306.3769232,1.94E+07,305.3432611,0.001857315,0.26437401
0,306.1516768,1.74E+07,304.4670855,0.007641402,0.264411031
0,306.2648493,1.72E+07,305.3472411,5.82E-04,0.264448053
0,306.3986022,1.76E+07,305.3465716,0.001124918,0.264485074
0,305.9361019,1.54E+07,303.90938,0.002236094,0.264522095
0,304.0275078,9898118.75,301.7666785,0.012373264,0.264559116
0,303.5337448,1.20E+07,301.7799231,0.001893896,0.264596137
1.86E-09,302.8564593,1.08E+07,301.1377595,0.012517114,0.264633159
0,302.9066366,1.26E+07,302.3510075,0.002929583,0.26467018
0,303.5650641,1.45E+07,302.655105,0.003756118,0.264707201
9.31E-10,303.0459607,1.44E+07,301.6404317,0.004002767,0.264744222
9.31E-10,301.8859978,9250648.25,300.6595847,0.004728179,0.264781243
0,301.3495159,7296879.75,300.0410156,0.010414268,0.264818265
0,301.8311195,9480138.75,300.642971,0.007058361,0.264855286
0,301.4552422,7395203.75,300.1360766,0.02470193,0.264892307
0,300.8803616,5409269.75,299.6953824,0.012784443,0.264929328
0,301.5331866,9962422.375,300.6532447,0.003681287,0.264966349
0,302.7875074,1.47E+07,301.9277776,0.003019332,0.26500337
1.86E-09,302.8293203,1.18E+07,301.4413713,0.011316709,0.265040392
0,301.6548932,8228470,300.5574093,0.019521538,0.265077413
0,301.7981822,9942838.25,301.044274,0.011826531,0.265114434
9.31E-10,302.0036049,1.12E+07,301.2442513,0.005859782,0.265151455
9.31E-10,303.4461454,1.48E+07,302.2153486,0.013139538,0.265188476
0,301.9425418,8975675.625,300.7844474,0.012556575,0.265225498
9.31E-10,304.1762479,1.73E+07,303.2318668,0.003140261,0.265262519
9.31E-10,304.4416733,1.84E+07,304.0059516,1.76E-04,0.26529954
0,304.191927,1.77E+07,303.714543,3.28E-04,0.265336561
0,302.4319795,9423006.375,302.095602,0.001185875,0.265373582
0,303.0125694,1.68E+07,302.5440381,3.12E-04,0.265410604
0,303.4696267,1.62E+07,302.748958,3.71E-04,0.265447625
9.31E-10,302.0863342,8466418.625,300.8946095,0.011038802,0.265484646
9.31E-10,302.1543344,1.31E+07,301.9190477,0.001691759,0.265521667
0,301.9476465,1.27E+07,301.3161685,0.001770609,0.265558688
0,303.1017501,1.71E+07,302.1207282,3.53E-04,0.26559571
0,303.2471797,1.59E+07,302.6442471,7.42E-04,0.265632731
0,303.4005903,1.52E+07,302.1998107,0.014993118,0.265669752
0,302.452535,1.07E+07,301.1788877,0.009280907,0.265706773
9.31E-10,303.1734734,1.43E+07,302.7835585,5.85E-04,0.265743794
9.31E-10,303.2436396,1.64E+07,302.6575947,0.001812296,0.265780815
1.86E-09,303.1476695,1.63E+07,302.2391555,0.009152918,0.265817837
0,301.4882762,8108518.25,300.1253611,0.014278458,0.265854858
9.31E-10,303.0466773,1.48E+07,301.7487863,0.003863185,0.265891879
0,303.4133682,1.55E+07,302.4161523,0.002160411,0.2659289
0,303.6711884,1.60E+07,303.0194963,6.62E-04,0.265965921
0,302.9740334,1.38E+07,301.3269806,0.01091868,0.266002943
0,301.9140377,9177238.625,300.4214369,0.007585127,0.266039964
0,303.2709058,1.56E+07,302.2466138,0.001306272,0.266076985
0,303.7194392,1.51E+07,302.3455118,0.008885633,0.266114006
0,302.8253791,1.15E+07,301.1979351,0.008578517,0.266151027
0,302.91926,1.29E+07,301.5277507,0.002322083,0.266188049
0,303.1998126,1.55E+07,302.2949842,0.001075433,0.26622507
0,303.3540866,1.72E+07,302.334046,4.82E-04,0.273827493
0,303.5204614,1.66E+07,302.075957,9.30E-04,0.281429917
9.31E-10,303.498181,1.75E+07,302.5547899,3.39E-04,0.281133561
0,303.7213484,1.63E+07,302.5952886,2.89E-04,0.280837205
0,303.4330877,1.60E+07,302.1498222,5.81E-04,0.28054085
0,303.4919338,1.60E+07,302.3042189,4.35E-04,0.280244494
0,303.0564626,1.42E+07,301.900945,0.001723852,0.279948139
0,303.2115529,1.59E+07,302.7204666,1.65E-04,0.279651783
9.31E-10,303.1428738,1.60E+07,302.3463987,2.61E-04,0.279355427
0,301.8687433,1.18E+07,300.8832569,0.005429643,0.279059072
0,300.0118389,5072213.25,298.6787014,0.014670749,0.278762716
9.31E-10,299.0945435,3058602.375,298.1422558,0.008356987,0.278466361
0,298.6786715,3152732.75,297.9856199,0.034241132,0.278170005
0,299.5591691,6583499.875,298.7950528,0.005379454,0.27787365
0,300.4369151,1.04E+07,299.3902194,0.008757347,0.277577294
9.31E-10,301.4673818,1.32E+07,300.5884463,0.010826888,0.277280938
0,301.6770903,1.31E+07,300.3443756,0.006076545,0.276984583
0,301.0084426,8894428.375,300.2994874,0.00766665,0.276688227
9.31E-10,300.5514997,8855300.125,299.9996567,0.022585567,0.276391872
0,299.9316495,7435102.844,298.9729226,0.014600494,0.276095516
1.86E-09,299.2137559,5159213.742,298.3410282,0.01476613,0.27579916
0,298.7292995,4648281.938,297.7218596,0.023019078,0.275502805
0,300.1746648,1.21E+07,298.8927809,0.001453245,0.275206449
9.31E-10,300.6493613,1.41E+07,299.7094618,2.39E-04,0.274910094
0,300.8664455,1.58E+07,299.9407349,9.26E-05,0.274613738
0,300.9817289,1.58E+07,300.0304839,1.45E-04,0.275047827
0,301.0108376,1.62E+07,300.3674157,3.63E-05,0.275481915
0,301.2712065,1.53E+07,300.3658994,6.49E-04,0.275916004
0,301.4300607,1.47E+07,300.6173878,2.30E-04,0.276350093
0,301.7963206,1.59E+07,301.126442,1.53E-06,0.276784182
0,301.5136477,1.27E+07,300.7660001,0.00140241,0.276588033
0,300.0681127,9753785.629,298.3279152,0.018465158,0.276391884
9.31E-10,297.2742984,3113201.723,295.4815241,0.022146357,0.276195735
0,296.5259902,2217897.637,295.3182017,0.020645308,0.275999586
0,296.721817,4053698.816,295.9334863,0.019876341,0.275803437
0,296.3500233,2515633.722,295.5832761,0.068245969,0.275607288
0,296.5559114,4060793.25,295.683293,0.024345605,0.275411139
0,297.6721287,9067720.75,296.6126537,0.003280777,0.27521499
0,298.2553514,1.15E+07,297.1881078,4.69E-04,0.275018841
0,298.5402857,1.33E+07,297.1555309,3.68E-04,0.274822692
0,298.267128,1.48E+07,296.9467837,1.50E-05,0.274626543
0,298.355896,1.48E+07,297.7181543,3.34E-05,0.274430394
0,298.6271985,1.39E+07,297.5122973,9.67E-05,0.274430394
0,298.3294627,1.50E+07,297.074693,1.32E-06,0.274430394
0,298.1071053,1.47E+07,297.1285063,8.46E-05,0.274430394
0,298.1105404,1.47E+07,297.2074293,3.22E-04,0.284807056
0,298.0624059,1.47E+07,297.1694781,1.72E-04,0.295183718
0,298.0394014,1.49E+07,296.78641,5.49E-07,0.294864039
0,297.7722143,1.52E+07,296.5429141,0,0.294544359
0,297.3408159,1.52E+07,295.9032675,4.26E-07,0.294224679
9.31E-10,296.9310633,1.53E+07,296.1158994,0,0.299750507
0,295.8904349,1.54E+07,294.7331607,1.73E-06,0.305276334
0,295.9443671,1.50E+07,295.015571,0,0.301575263
0,296.2525857,1.48E+07,295.2743092,8.56E-07,0.297874192
0,296.7329718,1.45E+07,295.7226213,1.87E-06,0.294173121
0,296.7458375,1.31E+07,295.6709398,2.13E-05,0.28842099
0,296.730257,1.44E+07,295.6356373,8.58E-07,0.282668859
0,296.6319129,1.43E+07,296.0496178,8.58E-07,0.27589045
0,296.5953496,1.41E+07,295.8473574,1.28E-06,0.269112041
9.31E-10,297.1172632,1.40E+07,296.3587939,8.70E-07,0.262333632
0,296.9473292,1.39E+07,295.7084497,8.58E-07,0.289057955
0,297.0470479,1.37E+07,296.3029957,3.49E-06,0.315782279
0,297.1132278,1.35E+07,296.5495764,1.47E-06,0.313561302
0,297.3894374,1.30E+07,296.3623409,2.66E-06,0.311340325
0,297.5966237,1.22E+07,296.8004462,1.05E-04,0.309119347
0,297.4849313,1.29E+07,296.0173518,1.50E-05,0.30689837
0,297.0281493,1.28E+07,295.372811,1.02E-04,0.304677393
0,296.1252314,1.19E+07,294.5132751,6.85E-04,0.302456416
0,295.1587817,1.37E+07,293.8546626,4.35E-07,0.300235439
0,294.4186637,1.37E+07,292.8940105,2.57E-06,0.298014462
0,293.557567,1.37E+07,291.9645322,4.35E-07,0.302506343
0,294.1504129,1.30E+07,293.1070944,8.52E-07,0.306998223
0,295.0970154,1.31E+07,294.8109035,0,0.306288928
0,295.0865479,1.21E+07,294.1703911,2.15E-06,0.305579633
0,293.5473639,1.33E+07,291.5366993,0,0.304870337
0,293.065464,1.31E+07,291.0681432,8.58E-07,0.300362766
0,293.3078887,1.29E+07,291.6154003,4.35E-07,0.295855194
9.31E-10,293.5317008,1.29E+07,292.1262932,0,0.309570303
0,293.505921,1.29E+07,292.2418772,4.35E-07,0.323285411
0,292.9036446,1.30E+07,291.3667011,0,0.337000519
0,292.5060088,1.29E+07,290.9777164,1.72E-06,0.312010869
0,292.1363061,1.27E+07,290.7446791,0,0.28702122
0,292.7494901,1.26E+07,291.3624935,1.72E-06,0.282805731
0,292.8088519,1.25E+07,291.0757287,0,0.278590242
0,293.0218449,1.24E+07,291.3104464,4.35E-07,0.274374753
0,293.1697025,1.23E+07,291.4711081,4.41E-07,0.279471904
9.31E-10,292.9079208,1.23E+07,291.08262,8.61E-07,0.284569055
0,292.6655356,1.23E+07,290.9677156,4.35E-07,0.287551284
0,292.5698776,1.21E+07,290.8213704,8.59E-07,0.290533513
0,292.192859,1.21E+07,290.2512658,8.58E-07,0.293515742
0,292.3361511,1.20E+07,290.5607847,0,0.290334001
0,292.4132481,1.20E+07,290.7191925,4.41E-07,0.287152261
0,292.219162,1.21E+07,290.3173599,1.29E-06,0.290021082
9.31E-10,291.7365945,1.21E+07,290.033535,8.57E-07,0.292889903
0,290.9970894,1.21E+07,288.9705722,0,0.295758724
0,290.9562575,1.19E+07,288.8248056,1.28E-06,0.291513547
0,291.282203,1.19E+07,289.5983162,0,0.28726837
0,291.7860152,1.19E+07,290.5188599,2.15E-06,0.304275672
1.86E-09,292.1843313,1.21E+07,291.4457563,8.70E-07,0.321282973
0,292.0630201,1.21E+07,291.0719751,1.71E-06,0.338290274
0,291.6603769,1.22E+07,290.5736103,0,0.32444866
0,291.0191778,1.22E+07,289.5277894,1.29E-06,0.310607046
0,290.0692743,1.22E+07,287.9883486,0,0.305235277
9.31E-10,289.6584447,1.19E+07,287.3594316,8.55E-07,0.299863507
0,289.5834198,1.18E+07,288.2741152,1.72E-06,0.294491738
0,290.3352769,1.16E+07,288.6469498,2.16E-06,0.28887178
0,290.5933323,1.18E+07,288.6386344,4.26E-07,0.283251822
